"Freq [GHz]","dB(St(FloquetPort2:1,FloquetPort1:1)) []","dB(St(FloquetPort2:2,FloquetPort1:2)) []"
8.95550611790879,-1.23000212402006,-0.768293521011007
8.97330367074527,-1.24356228083906,-0.763455447614653
8.99110122358176,-1.25756252130627,-0.762493571234299
9.00889877641824,-1.27012629033454,-0.751173872451291
9.02669632925473,-1.28158772133241,-0.727243858127186
9.04449388209121,-1.29390376657296,-0.704156837431831
9.0622914349277,-1.30701291410482,-0.6818960366416
9.08008898776418,-1.32085719501053,-0.660444205116139
9.09788654060067,-1.33538249640659,-0.639783677616922
9.11568409343715,-1.3505388384578,-0.619896433805992
9.13348164627364,-1.36628061584943,-0.600764155012402
9.15127919911012,-1.38256680457867,-0.582368278369995
9.16907675194661,-1.39936113529361,-0.564690048441126
9.18687430478309,-1.41663223472462,-0.547710566447351
9.20467185761958,-1.43435373702061,-0.531410837229731
9.22246941045606,-1.45250436702654,-0.51577181405919
9.24026696329255,-1.47106799772016,-0.50077444141265
9.25806451612903,-1.49003368417195,-0.486399695822649
9.27586206896552,-1.50939567650695,-0.472628624898259
9.293659621802,-1.52915341443441,-0.459442384604163
9.31145717463849,-1.54931150597928,-0.446822274871915
9.32925472747497,-1.56987969310004,-0.434749773604569
9.34705228031146,-1.5908728069183,-0.423206569122794
9.36484983314794,-1.61231071532035,-0.412174591087097
9.38264738598443,-1.63421826572434,-0.401636039918352
9.40044493882091,-1.65662522584397,-0.391573414726858
9.4182424916574,-1.67956622532453,-0.381969539748911
9.43604004449388,-1.70308070118398,-0.372807589280181
9.45383759733037,-1.72721285006439,-0.364071111086347
9.47163515016685,-1.75201159039233,-0.355744048264187
9.48943270300334,-1.77753053766351,-0.347810759520588
9.50723025583982,-1.8038279962124,-0.340256037832339
9.52502780867631,-1.83096697100622,-0.333065127447029
9.54282536151279,-1.85901520321721,-0.326223739183722
9.56062291434928,-1.88804523358795,-0.319718063992537
9.57842046718576,-1.91813449791102,-0.313534784733455
9.59621802002225,-1.94936545930936,-0.307661086137905
9.61401557285873,-1.98182578243324,-0.302084662920585
9.63181312569522,-2.01560855519243,-0.296793726014448
9.6496106785317,-2.05081256423194,-0.291777006908227
9.66740823136819,-2.08754263104885,-0.287023760072926
9.68520578420467,-2.12591001645261,-0.282523763472254
9.70300333704116,-2.1660329020123,-0.278267317160529
9.72080088987764,-2.20803695823573,-0.274245239981116
9.73859844271413,-2.25205601051211,-0.270448864388295
9.75639599555061,-2.29823281536317,-0.266870029425602
9.7741935483871,-2.34671996131889,-0.263501071904001
9.79199110122358,-2.39768091082241,-0.260334815833577
9.80978865406007,-2.45129120202744,-0.257364560172781
9.82758620689655,-2.50773983225336,-0.254584064969235
9.84538375973304,-2.56723084830002,-0.251987535976021
9.86318131256952,-2.62998517289335,-0.24956960783648
9.88097886540601,-2.69624270136847,-0.247325325939667
9.89877641824249,-2.76626470844903,-0.245250127056526
9.91657397107898,-2.84033661183855,-0.243339818874534
9.93437152391546,-2.91877114752642,-0.241590558555242
9.95216907675195,-3.00191202150447,-0.239998830444989
9.96996662958843,-3.09013811431844,-0.238561423074114
9.98776418242492,-3.18386832894374,-0.237275405583995
10.0055617352614,-3.28356718935734,-0.236138103724327
10.0233592880979,-3.38975131744582,-0.235147075565039
10.0411568409344,-3.50299694021838,-0.23430008706835
10.0589543937709,-3.62394860845448,-0.233595087666323
10.0767519466073,-3.75332934276813,-0.233030185988283
10.0945494994438,-3.89195246451427,-0.232603625880354
10.1123470522803,-4.04073541782475,-0.232313762856143
10.1301446051168,-4.20071594586151,-0.232159041113672
10.1479421579533,-4.3730710488709,-0.23213797124843
10.1657397107898,-4.55913922193583,-0.232249108786568
10.1835372636263,-4.76044654123998,-0.232491033655386
10.2013348164627,-4.97873722753712,-0.232862330700701
10.2191323692992,-5.21600934024272,-0.233361571352302
10.2369299221357,-5.4745561972955,-0.233987296529664
10.2547274749722,-5.75701388123232,-0.234738000870685
10.2725250278087,-6.06641459952549,-0.235612118355851
10.2903225806452,-6.4062443648645,-0.236608009389968
10.3081201334816,-6.78050075979223,-0.237723949392608
10.3259176863181,-7.19374109031434,-0.238958118937403
10.3437152391546,-7.65110030462434,-0.240308595468989
10.3615127919911,-8.15823620814865,-0.241773346615163
10.3793103448276,-8.72111576469427,-0.243350225100443
10.3971078976641,-9.34546874693325,-0.245036965256018
10.4149054505006,-10.0355618785118,-0.246831181110108
10.432703003337,-10.7916175779476,-0.248730366031903
10.4505005561735,-11.6046435432025,-0.250731893891942
10.46829810901,-12.4467964427267,-0.252833021691727
10.4860956618465,-13.2559555349237,-0.255030893605867
10.503893214683,-13.9195056067651,-0.257322546371145
10.5216907675195,-14.2807516507606,-0.25970491594845
10.539488320356,-14.2035130251696,-0.262174845375902
10.5572858731924,-13.6697845306595,-0.264729093724495
10.5750834260289,-12.7965257357023,-0.267364346061183
10.5928809788654,-11.7477600348466,-0.270077224319165
10.6106785317019,-10.6537357847934,-0.272864298970028
10.6284760845384,-9.59171666983258,-0.27572210138889
10.6462736373749,-8.59937765836811,-0.278647136800432
10.6640711902113,-7.69139266343004,-0.281635897691552
10.6818687430478,-6.87056317567941,-0.28468487757503
10.6996662958843,-6.13398841110312,-0.287790584987989
10.7174638487208,-5.47622857877717,-0.290949557609193
10.7352614015573,-4.89087237925972,-0.294158376380372
10.7530589543938,-4.3713021919182,-0.297413679518458
10.7708565072303,-3.911064638543,-0.300712176308307
10.7886540600667,-3.50404796695528,-0.304050660568798
10.8064516129032,-3.14456382218177,-0.307426023689034
10.8242491657397,-2.82738015274866,-0.310835267136265
10.8420467185762,-2.54772766056919,-0.314275514342053
10.8598442714127,-2.30129080491548,-0.317744021879391
10.8776418242492,-2.08418915778176,-0.321238189849441
10.8954393770857,-1.89295255406893,-0.324755571403635
10.9132369299221,-1.72449238345946,-0.328293881333832
10.9310344827586,-1.5760707900741,-0.331851003671128
10.9488320355951,-1.44526916090121,-0.33542499824137
10.9666295884316,-1.32995697237985,-0.339014106134037
10.9844271412681,-1.22826179004549,-0.34261675404916
11.0022246941046,-1.13854097439641,-0.346231557495673
11.020022246941,-1.05935544073558,-0.349857322823169
11.0378197997775,-0.989445654277396,-0.353493048077536
11.055617352614,-0.927709913606355,-0.357137922679904
11.0734149054505,-0.873184882115362,-0.360791325936665
11.091212458287,-0.825028263151703,-0.36445282439683
11.1090100111235,-0.782503474524959,-0.368122168081541
11.12680756396,-0.744966156252499,-0.371799285618212
11.1446051167964,-0.711852337065799,-0.375484278319954
11.1624026696329,-0.68266808623665,-0.379177413258225
11.1802002224694,-0.65698048451824,-0.382879115383835
11.1979977753059,-0.634409759015148,-0.386589958758106
11.2157953281424,-0.614622439834781,-0.39031065696212
11.2335928809789,-0.597325410188472,-0.394042052758008
11.2513904338153,-0.582260735366614,-0.397785107081038
11.2691879866518,-0.569201169175641,-0.401540887446252
11.2869855394883,-0.557946248678794,-0.405310555857067
11.3047830923248,-0.548318899267171,-0.409095356306987
11.3225806451613,-0.540162482145757,-0.412896601967921
11.3403781979978,-0.533338225263717,-0.416715662160913
11.3581757508343,-0.527722986602921,-0.420553949206298
11.3759733036707,-0.52320730564342,-0.424412905251001
11.3937708565072,-0.519693704838432,-0.428293989170394
11.4115684093437,-0.517095208148222,-0.432198663641787
11.4293659621802,-0.515334048193465,-0.436128382484542
11.4471635150167,-0.514340537479932,-0.440084578360078
11.4649610678532,-0.514052082497033,-0.444068650921829
11.4827586206897,-0.514412322374111,-0.448081955501851
11.5005561735261,-0.515370376253998,-0.452125792416438
11.5183537263626,-0.516880185669426,-0.456201396968362
11.5361512791991,-0.518899940033312,-0.460309930218012
11.5539488320356,-0.521391574921462,-0.464452470589635
11.5717463848721,-0.524320334172899,-0.468630006372717
11.5895439377086,-0.527654387990349,-0.47284342917138
11.607341490545,-0.531364500219211,-0.477093528347747
11.6251390433815,-0.535423738840712,-0.481380986497491
11.642936596218,-0.539807224454301,-0.485706375987835
11.6607341490545,-0.544491912162618,-0.490070156580507
11.678531701891,-0.549456402824537,-0.494472674153626
11.6963292547275,-0.554680780120171,-0.498914160528305
11.714126807564,-0.560146470287097,-0.503394734397556
11.7319243604004,-0.565836121748664,-0.507914403346473
11.7497219132369,-0.571733502170442,-0.512473066944801
11.7675194660734,-0.577823410757126,-0.517070520884579
11.7853170189099,-0.584091603843934,-0.521706462128191
11.8031145717464,-0.590524732049827,-0.526380495024125
11.8209121245829,-0.597110287447938,-0.531092138340792
11.8387096774194,-0.603836559375216,-0.535840833162034
11.8565072302558,-0.610692597651542,-0.540625951581177
11.8743047830923,-0.617668182110826,-0.545446806125004
11.8921023359288,-0.624753797465046,-0.550302659833307
11.9098998887653,-0.631940612628753,-0.555192736915183
11.9276974416018,-0.639220463727723,-0.560116233898599
11.9454949944383,-0.646585840102536,-0.565072331186598
11.9632925472747,-0.654029872697177,-0.570060204930386
11.9810901001112,-0.661546324294985,-0.575079039127103
11.9988876529477,-0.669129581130601,-0.580128037849043
12.0166852057842,-0.676774645467442,-0.585206437509526
12.0344827586207,-0.684477128786313,-0.590313519071241
12.0522803114572,-0.692233245282796,-0.595448620102832
12.0700778642937,-0.700039805419139,-0.600611146591252
12.0878754171301,-0.707894209321093,-0.605800584419343
12.1056729699666,-0.715794439852106,-0.611016510420605
12.1234705228031,-0.723739055236065,-0.61625860292707
12.1412680756396,-0.731727181136414,-0.621526651729931
12.1590656284761,-0.739758502133863,-0.626820567377643
12.1768631813126,-0.747833252576863,-0.632140389741768
12.1946607341491,-0.755952206809809,-0.637486295786762
12.2124582869855,-0.764116668812114,-0.642858606486944
12.230255839822,-0.772328461308883,-0.648257792841122
12.2480533926585,-0.780589914439241,-0.653684480943181
12.265850945495,-0.788903854093132,-0.659139456075715
12.2836484983315,-0.797273590050412,-0.664623665802292
12.301446051168,-0.805702904078613,-0.670138222043792
12.3192436040045,-0.814196038167034,-0.675684402133859
12.3370411568409,-0.822757683095626,-0.681263648858778
12.3548387096774,-0.831392967557251,-0.686877569497685
12.3726362625139,-0.840107448071838,-0.692527933890066
12.3904338153504,-0.84890709995033,-0.698216671568347
12.4082313681869,-0.857798309586282,-0.703945868005154
12.4260289210234,-0.866787868372741,-0.709717760036142
12.4438264738598,-0.875882968562585,-0.715534730531197
12.4616240266963,-0.885091201412103,-0.721399302398767
12.4794215795328,-0.894420557970257,-0.727314132019931
12.4972191323693,-0.903879432900622,-0.733282002221075
12.5150166852058,-0.913476631749908,-0.739305814906139
12.5328142380423,-0.923221382106454,-0.745388583481742
12.5506117908788,-0.933123349125632,-0.751533425220572
12.5684093437152,-0.943192655936573,-0.757743553721484
12.5862068965517,-0.953439909487772,-0.764022271636471
12.6040044493882,-0.963876232438888,-0.770372963848283
12.6218020022247,-0.974513301763097,-0.776799091295214
12.6395995550612,-0.985363394791581,-0.783304185652989
12.6573971078977,-0.996439443509513,-0.789891845098217
12.6751946607341,-1.0077550980044,-0.796565731392098
12.6929922135706,-1.01932480007507,-0.803329568539503
12.7107897664071,-1.03116386813602,-0.810187143295305
12.7285873192436,-1.04328859470069,-0.81714230780861
12.7463848720801,-1.05571635790347,-0.824198984716565
12.7641824249166,-1.06846574872817,-0.831361175022485
12.7819799777531,-1.08155671585722,-0.838632969120085
12.7997775305895,-1.09501073034806,-0.846018561355948
12.817575083426,-1.10885097269065,-0.853522268557745
12.8353726362625,-1.12310254521243,-0.861148552997674
12.853170189099,-1.13779271329005,-0.868902050308601
12.8709677419355,-1.15295117941385,-0.87678760292843
12.888765294772,-1.16861039485446,-0.884810299715884
12.9065628476085,-1.1848059145227,-0.892975522461994
12.9243604004449,-1.20157680162615,-0.901289000117458
12.9421579532814,-1.21896608994315,-0.909756871670742
12.9599555061179,-1.23702131300552,-0.918385758748281
12.9777530589544,-1.25579511125908,-0.927182849170801
12.9955506117909,-1.27534593042787,-0.936155992893669
13.0133481646274,-1.29573882693054,-0.9453138119902
13.0311457174638,-1.31704639939411,-0.954665826611188
13.0489432703003,-1.33934986921773,-0.964222599179344
13.0667408231368,-1.36274033792644,-0.973995899462159
13.0845383759733,-1.38732025493395,-0.983998893619444
13.1023359288098,-1.41320513656934,-0.994246360850119
13.1201334816463,-1.44052558614371,-1.00475494187606
13.1379310344828,-1.46942967584815,-1.01554342419891
13.1557285873192,-1.50008576488611,-1.02663306984954
13.1735261401557,-1.53268584506231,-1.03804799219903
13.1913236929922,-1.56744952580862,-1.04981558927772
13.2091212458287,-1.60462879617212,-1.06196704187568
13.2269187986652,-1.64451373256003,-1.07453788532891
13.2447163515017,-1.68743935897295,-1.08756866407901
13.2625139043382,-1.73379391181716,-1.10110567739879
13.2803114571746,-1.7840288143448,-1.11520182238123
13.2981090100111,-1.83867072514578,-1.12991753520766
13.3159065628476,-1.89833608689721,-1.14532182189701
13.3337041156841,-1.96374865615794,-1.16149335204158
13.3515016685206,-2.03576052204879,-1.17852155838199
13.3692992213571,-2.11537708067801,-1.19650763337399
13.3870967741935,-2.20378624510984,-1.21556522839753
13.40489432703,-2.30239169017226,-1.23582052219002
13.4226918798665,-2.41284888294095,-1.25741110263005
13.440489432703,-2.53710052735758,-1.2804827570918
13.4582869855395,-2.67740393299032,-1.30518273373441
13.476084538376,-2.83633504909702,-1.33164725416878
13.4938820912125,-3.01673959581554,-1.35997998362085
13.5116796440489,-3.22157606926351,-1.39021685978727
13.5294771968854,-3.45355118767881,-1.42227150830102
13.5472747497219,-3.71437731940526,-1.45585548219482
13.5650723025584,-4.00338296520897,-1.49037110803943
13.5828698553949,-4.31511943549768,-1.52478599838669
13.6006674082314,-4.63568877822477,-1.55752251599143
13.6184649610679,-4.9381974157064,-1.58643367848028
13.6362625139043,-5.17971364619055,-1.60897326166021
13.6540600667408,-5.30527661766653,-1.62265532426117
13.6718576195773,-5.26492301642169,-1.62577524854354
13.6896551724138,-5.03978367317565,-1.61813844463873
13.7074527252503,-4.65735931047176,-1.60138528489081
13.7252502780868,-4.17961657693375,-1.57864411636078
13.7430478309232,-3.6744176571322,-1.55365992352199
13.7608453837597,-3.19345451601754,-1.52986510886995
13.7786429365962,-2.76590497221224,-1.50979809629635
13.7964404894327,-2.40249238042461,-1.49496948170807
13.8142380422692,-2.10241010793843,-1.48603329317413
13.8320355951057,-1.85912583935027,-1.48306829839112
13.8498331479422,-1.66411454709231,-1.48583915780487
13.8676307007786,-1.50886982457884,-1.49398713111255
13.8854282536151,-1.38580395254113,-1.50714940172723
13.9032258064516,-1.28853060028639,-1.52502484416414
13.9210233592881,-1.21184641708892,-1.54740578709354
13.9388209121246,-1.15158915173796,-1.57419091170797
13.9566184649611,-1.10446240384923,-1.60538932273684
13.9744160177976,-1.06786786185461,-1.64112188924404
13.992213570634,-1.03976040765976,-1.68162339346248
14.0100111234705,-1.01852932562357,-1.72724754870046
14.027808676307,-1.00290367544824,-1.77847619566647
14.0456062291435,-0.991878123464039,-1.83593368415117
14.06340378198,-0.984655310596742,-1.90040740632511
14.0812013348165,-0.980601237958992,-1.97287553966661
14.0989988876529,-0.979210732855607,-2.05454316954166
14.1167964404894,-0.980080625792963,-2.14688794693349
14.1345939933259,-0.982888747518583,-2.25171603554046
14.1523915461624,-0.987377221285099,-2.37122779945707
14.1701890989989,-0.993338776543319,-2.50808943642053
14.1879866518354,-1.00060494823664,-2.66549947351599
14.2057842046719,-1.00903505316036,-2.84722353694714
14.2235817575083,-1.01850475855374,-3.05753896829336
14.2413793103448,-1.02889290858841,-3.30096760779309
14.2591768631813,-1.04006515001618,-3.58155503471806
14.2769744160178,-1.05185305361223,-3.90124522574507
14.2947719688543,-1.06402841290033,-4.25659973637872
14.3125695216908,-1.07627517929845,-4.63291546858692
14.3303670745273,-1.08816723190638,-4.99556864631518
14.3481646273637,-1.09916898729217,-5.28230526833677
14.3659621802002,-1.10868366637978,-5.40869256044688
14.3837597330367,-1.11616922968066,-5.30219116175688
14.4015572858732,-1.1213097290891,-4.95321639832911
14.4193548387097,-1.12417402983892,-4.43119637624105
14.4371523915462,-1.12526063997749,-3.84222429792791
14.4549499443826,-1.125374575303,-3.27524751974138
14.4727474972191,-1.1253926279199,-2.78001248359583
14.4905450500556,-1.1260437075421,-2.37280624466533
14.5083426028921,-1.12779671710408,-2.05033462152486
14.5261401557286,-1.13086187215016,-1.8009276064513
14.5439377085651,-1.13525619452689,-1.611023053159
14.5617352614016,-1.14088185178518,-1.46814506120748
14.579532814238,-1.1475891817625,-1.36191031040316
14.5973303670745,-1.15521738194413,-1.28410906373123
14.615127919911,-1.16361645360226,-1.22843198584747
14.6329254727475,-1.17265665283275,-1.19011248794284
14.650723025584,-1.18223079386665,-1.16559475308104
14.6685205784205,-1.19225300520312,-1.15226257202397
14.686318131257,-1.20265605041168,-1.14823271346143
14.7041156840934,-1.21338832422589,-1.15220559897089
14.7219132369299,-1.22441104172892,-1.16336380658978
14.7397107897664,-1.23569581786414,-1.18130970540924
14.7575083426029,-1.24722267539621,-1.20603430208788
14.7753058954394,-1.25897844890615,-1.2379075043951
14.7931034482759,-1.27095552732281,-1.27767086293163
14.8109010011123,-1.28315087406468,-1.32638705518202
14.8286985539488,-1.29556526963014,-1.38523305924177
14.8464961067853,-1.30820273026203,-1.45487457772423
14.8642936596218,-1.32107006528051,-1.53389715284037
14.8820912124583,-1.33417654367431,-1.61559996090527
14.8998887652948,-1.34753364722494,-1.6835765387767
14.9176863181313,-1.36115489283892,-1.71140573524579
14.9354838709677,-1.37505571104509,-1.67694108375257
14.9532814238042,-1.38925337098179,-1.58603276249071
14.9710789766407,-1.40376694484282,-1.47229815849224
14.9888765294772,-1.41861730684065,-1.36871138174369
15.0066740823137,-1.43382716341247,-1.28992711050053
15.0244716351502,-1.44942111275234,-1.23625021800378
15.0422691879867,-1.46542573288718,-1.20255395659701
15.0600667408231,-1.48186969849245,-1.18328433777875
15.0778642936596,-1.49878392752518,-1.17403936301614
15.0956618464961,-1.51620175958209,-1.17168908595614
15.1134593993326,-1.53415916870977,-1.1740998464581
15.1312569521691,-1.55269501424008,-1.1798375314126
15.1490545050056,-1.57185133413362,-1.18793990577299
15.166852057842,-1.59167368632196,-1.1977594592691
15.1846496106785,-1.61221154469057,-1.20885909833784
15.202447163515,-1.6335187576788,-1.22094373306388
15.2202447163515,-1.65565407905138,-1.23381536300681
15.238042269188,-1.67868178227787,-1.24734337191438
15.2558398220245,-1.70267237222649,-1.26144467384773
15.273637374861,-1.72770341063431,-1.27607028636123
15.2914349276974,-1.75386047518375,-1.29119614172786
15.3092324805339,-1.78123827615555,-1.30681672898345
15.3270300333704,-1.80994195974257,-1.32294065478814
15.3448275862069,-1.84008863345794,-1.3395875269925
15.3626251390434,-1.8718091569911,-1.35678576847861
15.3804226918799,-1.90525025178797,-1.37457110202115
15.3982202447164,-1.94057699511992,-1.39298553553672
15.4160177975528,-1.97797578019253,-1.41207673744423
15.4338153503893,-2.01765784388634,-1.4318977343053
15.4516129032258,-2.05986348926413,-1.45250689417524
15.4694104560623,-2.10486716266387,-1.47396818368851
15.4872080088988,-2.15298358715625,-1.49635170801141
15.5050055617353,-2.20457520816638,-1.51973456286105
15.5228031145717,-2.2600612767385,-1.54420204888815
15.5406006674082,-2.31992898584466,-1.5698493228664
15.5583982202447,-2.38474719101044,-1.59678358949341
15.5761957730812,-2.45518339514655,-1.62512697473436
15.5939933259177,-2.53202486626293,-1.65502026962198
15.6117908787542,-2.61620499229356,-1.68662779603965
15.6295884315907,-2.7088362616437,-1.72014372767847
15.6473859844271,-2.81125158032001,-1.7558003047648
15.6651835372636,-2.92505595389474,-1.79387851399385
15.6829810901001,-3.05219076024416,-1.83472196498561
15.7007786429366,-3.19501264403233,-1.87875487001248
15.7185761957731,-3.35638786281812,-1.92650518730755
15.7363737486096,-3.53979936785747,-1.9786340264266
15.754171301446,-3.74945513313693,-2.03597212876394
15.7719688542825,-3.99036615446558,-2.09956319740853
15.789766407119,-4.26831841474325,-2.17071122704169
15.8075639599555,-4.5895693207065,-2.25102329574743
15.825361512792,-4.9599077072447,-2.34242820726842
15.8431590656285,-5.38235402922654,-2.44713216229681
15.860956618465,-5.85220301976841,-2.56744460241263
15.8787541713014,-6.34765190728977,-2.70537943293922
15.8965517241379,-6.81574350020999,-2.86194259227998
15.9143492769744,-7.16176431449066,-3.03612803346271
15.9321468298109,-7.26768446827808,-3.22393661874307
15.9499443826474,-7.06161886724989,-3.41813153758355
15.9677419354839,-6.58766662060481,-3.60952018043009
15.9855394883204,-5.983076426516,-3.78975031962811
16.0033370411568,-5.38813542994207,-3.95422171577388
16.0211345939933,-4.88939218034601,-4.10323453492264
16.0389321468298,-4.51863990204814,-4.24075506176218
16.0567296996663,-4.27377569976677,-4.37182480246015
16.0745272525028,-4.13732594303992,-4.50001264954646
16.0923248053393,-4.08692978473628,-4.62558131191866
16.1101223581758,-4.09958539876411,-4.74434614354826
16.1279199110122,-4.1524874472258,-4.84710244382613
16.1457174638487,-4.22258429595469,-4.91984304951495
16.1635150166852,-4.28631002772175,-4.94539240457469
16.1813125695217,-4.32050659215564,-4.90704424774303
16.1991101223582,-4.30500376699888,-4.79382448125325
16.2169076751947,-4.22634938699634,-4.60533231656077
16.2347052280311,-4.08104263276425,-4.35328141029152
16.2525027808676,-3.87630392001596,-4.0584240003722
16.2703003337041,-3.62761858109325,-3.74454216863644
16.2880978865406,-3.35420707899467,-3.43274144851285
16.3058954393771,-3.07453196729442,-3.13824345676627
16.3236929922136,-2.80337295398773,-2.86986115492474
16.3414905450501,-2.55078360924239,-2.63113775127006
16.3592880978865,-2.32240961127183,-2.42203398230505
16.377085650723,-2.12045643191531,-2.24047318306169
16.3948832035595,-1.94477622366817,-2.08348337065432
16.412680756396,-1.79379949449014,-1.94792996528298
16.4304783092325,-1.66522489569032,-1.83093161930908
16.448275862069,-1.55647974506232,-1.73006390729761
16.4660734149055,-1.46500078754802,-1.64343436021848
16.4838709677419,-1.38838864983431,-1.56968508394553
16.5016685205784,-1.32448027887186,-1.50795642817264
16.5194660734149,-1.27137168030512,-1.45782897246341
16.5372636262514,-1.2274127475286,-1.4192505647913
16.5550611790879,-1.19118805196705,-1.39244884071545
16.5728587319244,-1.16149200511177,-1.37782648388202
16.5906562847608,-1.1373032607179,-1.3758359107371
16.6084538375973,-1.11776104651694,-1.38683192294822
16.6262513904338,-1.10214485908691,-1.41090512380112
16.6440489432703,-1.08985831861618,-1.44770520434704
16.6618464961068,-1.08041777855088,-1.49627053531966
16.6796440489433,-1.07344644113709,-1.55488685699593
16.6974416017798,-1.06867527594822,-1.62100041363833
16.7152391546162,-1.06595315786697,-1.69120662533563
16.7330367074527,-1.06527078794751,-1.76132214584926
16.7508342602892,-1.06680716357787,-1.82652522303428
16.7686318131257,-1.07101599695253,-1.88151646937109
16.7864293659622,-1.07878833283544,-1.92060487629583
16.8042269187987,-1.09177191567903,-1.93753829240126
16.8220244716351,-1.11304161781061,-1.92468212509885
16.8398220244716,-1.14864189122167,-1.8704557978476
16.8576195773081,-1.21161039907879,-1.75129602382453
16.8754171301446,-1.33460155376027,-1.50529080149982
16.8932146829811,-1.6246447972409,-1.41726596353927
16.9110122358176,-2.70331895562648,-3.53227581450591
16.9288097886541,-5.90440759863273,-2.5341351450122
16.9466073414905,-5.23526821464615,-2.16332083554163
16.964404894327,-2.11834161229677,-1.9200927183453
16.9822024471635,-1.36064867729884,-1.71555720759436
17,-1.11476945662069,-1.52523964251975
